"brokerage_name","apartment_id","latitude","longitude","date_available","bedrooms","beds_count","bathrooms","rent","city","state","area","neighborhood","metro_id","neighborhood_id","sub_neighborhood_id","metro_name","nbhd_name","sub_nbhd_name","source","zip","address","apply_token_url","exclusive_by","mls_id","status","hide_rb_cp","hide_partner_cp","is_featured","match_type","Scrape_Date"
"",892647,42.3876093,-71.0083742,"2018-11-08",2,2,1,2000,"Boston","Massachusetts","Boston - Harbor View - Orient Heights","Harbor View - Orient Heights",4278,16801,0,"East Boston","Harbor View - Orient Heights",0,"Office","2128","11 Boardman St",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179827,42.3672319,-71.0407704,"2018-11-09",2,2,2,3390,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179831,42.3672319,-71.0407704,"2018-11-09",2,2,2,3740,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179832,42.3672319,-71.0407704,"2018-11-09",2,2,2,3315,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179834,42.3672319,-71.0407704,"2018-11-09",2,2,2,3570,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179837,42.3672319,-71.0407704,"2018-11-09",2,2,2,3545,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179839,42.3672319,-71.0407704,"2018-11-09",2,2,2,4670,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",42497,42.3780929,-71.0299638,"2018-11-09",1,1,1,1650,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Office","2128","247 Bennington Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"Century 21 Mario Real Estate",2532693,42.39158,-71.01065,"2018-10-01",2,2,1,1995,"Boston","Massachusetts","Boston - Harbor View - Orient Heights","Harbor View - Orient Heights",4278,16801,159484,"East Boston","Harbor View - Orient Heights",159484,"MLSPIN","2128","252 Orient Ave",NA,"c21mario","72403210","Active",0,0,FALSE,"exact","09-11-2018"
"",2179840,42.3672319,-71.0407704,"2018-12-01",2,2,2,5125,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179842,42.3672319,-71.0407704,"2018-12-01",2,2,2,5380,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179851,42.3672319,-71.0407704,"2018-12-01",2,2,2,5450,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179855,42.3672319,-71.0407704,"2018-12-01",2,2,2,5425,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179856,42.3672319,-71.0407704,"2018-12-01",2,2,2,5380,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179857,42.3672319,-71.0407704,"2018-12-01",2,2,2,5370,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179858,42.3672319,-71.0407704,"2018-12-01",2,2,2,5370,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179859,42.3672319,-71.0407704,"2018-12-01",2,2,2,5125,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179868,42.3672319,-71.0407704,"2018-12-01",1,1,1,2635,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179886,42.3672319,-71.0407704,"2018-12-01",1,1,1,2675,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179892,42.3672319,-71.0407704,"2018-12-01",2,2,2,3505,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179894,42.3672319,-71.0407704,"2018-12-01",2,2,2,3545,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179895,42.3672319,-71.0407704,"2018-12-01",2,2,2,3495,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179908,42.3672319,-71.0407704,"2018-12-01",2,2,2,5425,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2533445,42.3672319,-71.0407704,"2018-12-07",1,1,1,2685,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2360149,42.3672319,-71.0407704,"2018-12-01",2,2,2,3695,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179930,42.3672319,-71.0407704,"2018-12-01",0,0,1,2440,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179944,42.3672319,-71.0407704,"2018-12-01",2,2,2,3625,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179946,42.3672319,-71.0407704,"2018-12-01",2,2,2,3650,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552685,42.3746937,-71.0408084,"2018-11-11",0,0,1,1922,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179952,42.3672319,-71.0407704,"2018-12-01",2,2,2,3500,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552688,42.3746937,-71.0408084,"2018-11-19",2,2,2,2487,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552696,42.3746937,-71.0408084,"2018-11-28",2,2,2,2277,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552697,42.3746937,-71.0408084,"2018-11-20",2,2,2,2352,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2599551,42.38521,-71.011911,"2018-12-01",3,3,1,2400,"Boston","Massachusetts","Boston - Harbor View - Orient Heights","Harbor View - Orient Heights",4278,16801,0,"East Boston","Harbor View - Orient Heights",0,"Office","2128","728 Bennington Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552704,42.3746937,-71.0408084,"2018-11-18",1,1,1,2057,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552705,42.3746937,-71.0408084,"2018-11-16",1,1,1,2097,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552706,42.3746937,-71.0408084,"2018-11-25",1,1,1,1992,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552708,42.3746937,-71.0408084,"2018-11-19",1,1,1,1937,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552717,42.3746937,-71.0408084,"2018-12-05",2,2,2,2400,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552719,42.3746937,-71.0408084,"2018-11-27",2,2,2,2350,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2594449,42.3746937,-71.0408084,"2019-01-03",0,0,1,1797,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552721,42.3746937,-71.0408084,"2018-12-31",1,1,1,2010,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2594450,42.3746937,-71.0408084,"2018-11-21",2,2,2,2437,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2552722,42.3746937,-71.0408084,"2018-12-01",1,1,1,1880,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2594452,42.3746937,-71.0408084,"2019-02-07",1,1,1,2022,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2594453,42.3746937,-71.0408084,"2018-12-14",2,2,2,2300,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2594454,42.3746937,-71.0408084,"2018-12-28",2,2,2,2275,"Boston","Massachusetts","Boston - Central Square","Central Square",4278,4275,0,"East Boston","Central Square",0,"Star Lord","2128","186 Border Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2268574,42.3672319,-71.0407704,"2018-11-23",1,1,1,2480,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2268582,42.3672319,-71.0407704,"2018-12-01",2,2,2,3625,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2268583,42.3672319,-71.0407704,"2018-12-01",1,1,1,2605,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179779,42.3672319,-71.0407704,"2018-12-01",2,2,2,3505,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179786,42.3672319,-71.0407704,"2018-12-01",1,1,1,2650,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2480586,42.3747008,-71.0351283,"2018-12-01",2,2,1,2000,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Office","2128","206 Paris St",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2412521,42.3672319,-71.0407704,"2018-12-01",2,2,2,3595,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1898222,42.3862753,-71.0137469,"2018-11-10",1,1,1,2011,"Boston","Massachusetts","Boston - Harbor View - Orient Heights","Harbor View - Orient Heights",4278,16801,0,"East Boston","Harbor View - Orient Heights",0,"Star Lord","2128","88 Brandywyne Drive",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179826,42.3672319,-71.0407704,"2018-12-09",2,2,2,3600,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2179828,42.3672319,-71.0407704,"2018-12-01",2,2,2,3540,"Boston","Massachusetts","Boston - Central Maverick Square - Paris Street","Central Maverick Square - Paris Street",4278,16803,0,"East Boston","Central Maverick Square - Paris Street",0,"Star Lord","2128","50 Lewis Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",38571,42.385073,-71.012298,"2018-12-02",1,1,1,1495,"Boston","Massachusetts","Boston - Harbor View - Orient Heights","Harbor View - Orient Heights",4278,16801,0,"East Boston","Harbor View - Orient Heights",0,"Office","2128","720 Bennington Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1062088,42.3797503,-71.0325596,"2018-12-01",3,3,1,2250,"Boston","Massachusetts","Boston - Eagle Hill","Eagle Hill",4278,16802,0,"East Boston","Eagle Hill",0,"Office","2128","204 Lexington Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2610139,42.3780855,-71.0347497,"2018-11-15",2,2,1,2000,"Chelsea","Massachusetts","Chelsea - Eagle Hill","Eagle Hill",4278,16802,0,"East Boston","Eagle Hill",0,"Star Lord","2128","132 Cottage Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2558468,42.3827255,-71.0722012,"2018-11-08",2,2,1,2550,"Boston","Massachusetts","Boston - Medford Street - The Neck","Medford Street - The Neck",4276,16800,0,"Charlestown","Medford Street - The Neck",0,"Office","2129","547 Rutherford Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2373636,42.3759727,-71.0519307,"2018-11-09",1,1,1,2350,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","103 9th Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",84749,42.3772044,-71.0503045,"2018-11-09",1,1,1,3089,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Office","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2098226,42.3772044,-71.0503045,"2018-11-09",2,2,2,4830,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2098229,42.3772044,-71.0503045,"2018-11-09",2,2,1,3256,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2098233,42.3772044,-71.0503045,"2018-11-09",1,1,1,3177,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2429249,42.3772044,-71.0503045,"2018-11-09",1,1,1,3166,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2614594,42.3739165,-71.0626605,"2018-11-07",1,1,1,2300,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Office","2129","83 Main Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1477973,42.3772044,-71.0503045,"2018-11-09",0,0,1,2838,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2580312,42.3759727,-71.0519307,"2018-11-09",1,1,1,2200,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","103 9th Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2366308,42.3755255,-71.0677331,"2018-11-09",2,2,2,3599,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","75 West School Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",84847,42.3772044,-71.0503045,"2018-11-09",1,1,1,3649,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Office","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2314607,42.384373,-71.077672,"2018-11-09",1,1,1,2974,"Boston","Massachusetts","Boston - Medford Street - The Neck","Medford Street - The Neck",4276,16800,0,"Charlestown","Medford Street - The Neck",0,"Star Lord","2129","30 Caldwell Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1768048,42.384373,-71.077672,"2018-11-09",0,0,1,2975,"Boston","Massachusetts","Boston - Medford Street - The Neck","Medford Street - The Neck",4276,16800,0,"Charlestown","Medford Street - The Neck",0,"Star Lord","2129","30 Caldwell Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2426236,42.3755255,-71.0677331,"2018-11-09",2,2,2,3696,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","75 West School Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1987458,42.3772044,-71.0503045,"2018-11-09",2,2,2,3899,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2508200,42.384373,-71.077672,"2018-11-09",1,1,1,3324,"Boston","Massachusetts","Boston - Medford Street - The Neck","Medford Street - The Neck",4276,16800,0,"Charlestown","Medford Street - The Neck",0,"Star Lord","2129","30 Caldwell Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",84150,42.3772044,-71.0503045,"2018-11-09",1,1,2,5142,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Office","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1716419,42.384373,-71.077672,"2018-11-09",1,1,1,3155,"Boston","Massachusetts","Boston - Medford Street - The Neck","Medford Street - The Neck",4276,16800,0,"Charlestown","Medford Street - The Neck",0,"Star Lord","2129","30 Caldwell Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1950675,42.384373,-71.077672,"2018-11-09",1,1,1,3120,"Boston","Massachusetts","Boston - Medford Street - The Neck","Medford Street - The Neck",4276,16800,0,"Charlestown","Medford Street - The Neck",0,"Star Lord","2129","30 Caldwell Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1232873,42.3772044,-71.0503045,"2018-11-09",0,0,1,4514,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2483692,42.3759727,-71.0519307,"2018-11-09",1,1,1,2150,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","103 9th Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1566957,42.3755255,-71.0677331,"2018-11-09",2,2,2,3847,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","75 West School Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",1535743,42.3759727,-71.0519307,"2018-11-09",0,0,1,2000,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","103 9th Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2586966,42.3772044,-71.0503045,"2018-12-06",1,1,1,3522,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","250 First Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2604647,42.3755255,-71.0677331,"2018-12-02",2,2,2,3803,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","75 West School Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2604648,42.3755255,-71.0677331,"2019-01-09",1,1,1,2815,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","75 West School Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
"",2604650,42.3755255,-71.0677331,"2019-01-09",0,0,1,984,"Boston","Massachusetts","Boston - Thompson Square - Bunker Hill","Thompson Square - Bunker Hill",4276,16799,0,"Charlestown","Thompson Square - Bunker Hill",0,"Star Lord","2129","75 West School Street",NA,"",NA,"Active",0,0,FALSE,"exact","09-11-2018"
